timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,"trxTimeStamp"
1617171977921,6,Ticks,204,,Thread Group - Ticks 1-24,,true,,102,533,25,75,0,0,2,2021-03-31 08:25:05.942
1617171978054,4,Statistics,200,,Thread Group - Statistics 2-24,text,true,,221,323,25,75,3,0,1,2021-03-31 08:25:06.091
1617171978112,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-24,text,true,,264,330,25,75,4,0,1,2021-03-31 08:25:06.136
1617171978605,4,Ticks,204,,Thread Group - Ticks 1-2,,true,,102,532,25,75,0,0,2,2021-03-31 08:25:06.631
1617171978611,8,Ticks,204,,Thread Group - Ticks 1-7,,true,,102,533,25,75,0,0,3,2021-03-31 08:25:06.641
1617171978670,4,Statistics,200,,Thread Group - Statistics 2-7,text,true,,221,323,25,75,4,0,1,2021-03-31 08:25:06.699
1617171978674,12,Statistics,200,,Thread Group - Statistics 2-2,text,true,,221,323,25,75,5,0,2,2021-03-31 08:25:06.714
1617171978705,8,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-2,text,true,,258,329,25,75,6,0,2,2021-03-31 08:25:06.763
1617171978717,10,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-7,text,true,,264,330,25,75,9,0,1,2021-03-31 08:25:06.761
1617171982107,5,Ticks,204,,Thread Group - Ticks 1-25,,true,,102,533,25,75,0,0,2,2021-03-31 08:25:07.131
1617171982265,3,Statistics,200,,Thread Group - Statistics 2-25,text,true,,221,323,25,75,3,0,1,2021-03-31 08:25:07.293
1617171982324,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-25,text,true,,264,330,25,75,4,0,2,2021-03-31 08:25:07.351
1617171985790,3,Ticks,204,,Thread Group - Ticks 1-8,,true,,102,533,25,75,0,0,1,2021-03-31 08:25:10.811
1617171985866,3,Statistics,200,,Thread Group - Statistics 2-8,text,true,,220,323,25,75,2,0,1,2021-03-31 08:25:10.886
1617171985916,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-8,text,true,,264,330,25,75,3,0,1,2021-03-31 08:25:10.935
1617171989992,4,Ticks,201,,Thread Group - Ticks 1-9,,true,,121,533,25,75,4,0,1,2021-03-31 08:25:15.010
1617171990066,4,Statistics,200,,Thread Group - Statistics 2-9,text,true,,220,323,25,75,3,0,1,2021-03-31 08:25:15.083
1617171990125,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-9,text,true,,264,330,25,75,3,0,1,2021-03-31 08:25:15.143
1617171994201,4,Ticks,204,,Thread Group - Ticks 1-10,,true,,102,533,25,75,0,0,1,2021-03-31 08:25:19.236
1617171994264,10,Statistics,200,,Thread Group - Statistics 2-10,text,true,,220,323,25,75,9,0,3,2021-03-31 08:25:19.284
1617171994328,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-10,text,true,,264,330,25,75,3,0,1,2021-03-31 08:25:19.346
1617171994800,4,Ticks,204,,Thread Group - Ticks 1-3,,true,,102,532,25,75,0,0,1,2021-03-31 08:25:19.824
1617171994877,3,Statistics,200,,Thread Group - Statistics 2-3,text,true,,220,323,25,75,3,0,1,2021-03-31 08:25:19.894
1617171994913,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-3,text,true,,258,329,25,75,5,0,2,2021-03-31 08:25:19.935
1617171998394,4,Ticks,204,,Thread Group - Ticks 1-11,,true,,102,533,25,75,0,0,1,2021-03-31 08:25:23.413
1617171998460,9,Statistics,200,,Thread Group - Statistics 2-11,text,true,,214,323,25,75,7,0,3,2021-03-31 08:25:23.481
1617171998466,21,Statistics,200,,Thread Group - Statistics 2-1,text,true,,214,323,25,75,6,0,2,2021-03-31 08:25:23.496
1617171998488,14,Ticks,204,,Thread Group - Ticks 1-1,,true,,102,533,25,75,0,0,2,2021-03-31 08:25:23.545
1617171998509,8,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-1,text,true,,258,330,25,75,5,0,1,2021-03-31 08:25:23.544
1617171998515,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-11,text,true,,258,330,25,75,4,0,1,2021-03-31 08:25:23.569
1617172002559,3,Ticks,204,,Thread Group - Ticks 1-12,,true,,102,533,25,75,0,0,0,2021-03-31 08:25:27.581
1617172002655,4,Statistics,200,,Thread Group - Statistics 2-12,text,true,,214,323,25,75,3,0,1,2021-03-31 08:25:27.676
1617172002719,3,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,258,330,25,75,3,0,1,2021-03-31 08:25:27.741
1617172006769,3,Ticks,204,,Thread Group - Ticks 1-13,,true,,102,533,25,75,0,0,1,2021-03-31 08:25:31.791
